age,annual_income,employment_type,education,loan_amount,interest_rate_pct,term_months,credit_score,num_open_accounts,delinquency_30d,residence_type,Default
62,58110.0,Salaried,Masters,12655.0,15.04,60,500.0,6,Yes,Rent,1
42,37944.0,Salaried,HS,13492.0,13.48,60,635.0,4,Yes,Own,0
36,118088.0,Salaried,HS,8025.0,6.3500000000000005,72,717.0,3,No,Own,0
61,71946.0,Self-Employed,Masters,6657.0,8.21,48,587.0,6,Yes,Own,0
74,32729.0,Self-Employed,HS,9844.0,10.88,60,594.0,4,No,Rent,0
72,66602.0,Salaried,Bachelors,4758.0,14.3,36,768.0,2,No,Rent,0
30,16379.0,Salaried,HS,6761.0,12.79,48,636.0,4,No,Rent,0
73,40855.0,Salaried,HS,18008.0,16.139999999999997,36,733.0,6,Yes,Rent,0
29,26146.0,Self-Employed,HS,9290.0,6.87,48,722.0,6,No,Rent,0
64,13016.0,Salaried,Bachelors,6297.0,4.95,36,702.0,8,No,Own,0
36,50666.0,Salaried,Bachelors,5985.0,12.27,72,711.0,2,No,Rent,0
49,16273.0,Salaried,Bachelors,10285.0,6.3100000000000005,36,680.0,2,No,Own,0
65,15222.0,Self-Employed,HS,8387.0,8.39,48,767.0,4,No,Rent,0
55,74561.0,Salaried,Bachelors,18459.0,10.66,60,542.0,5,No,Mortgage,1
70,41910.0,Salaried,Bachelors,8025.0,8.34,24,729.0,7,No,Own,0
54,36066.0,Salaried,HS,9691.0,10.14,48,717.0,4,No,Rent,0
61,45173.0,Salaried,Bachelors,4446.0,10.27,48,821.0,3,No,Mortgage,0
69,83459.0,Salaried,Masters,15720.0,6.550000000000001,72,742.0,1,No,Rent,0
69,66165.0,Salaried,Masters,5953.0,11.9,60,765.0,2,No,Own,0
33,48524.0,Salaried,Masters,11839.0,17.06,36,706.0,1,No,Own,0
52,49182.0,Salaried,Bachelors,4186.0,10.14,60,746.0,1,No,Own,0
45,63458.0,Salaried,HS,20609.0,8.35,24,722.0,6,No,Own,0
46,31455.0,Salaried,Bachelors,3930.0,9.16,48,798.0,5,No,Mortgage,0
54,49315.0,Salaried,Bachelors,17286.0,7.800000000000001,36,676.0,9,No,Mortgage,0
32,70063.0,Self-Employed,Bachelors,8813.0,6.75,24,673.0,4,No,Own,0
56,53303.0,Salaried,Bachelors,5113.0,12.12,60,823.0,5,No,Own,0
69,30853.0,Self-Employed,Masters,7779.0,8.540000000000001,48,752.0,3,No,Rent,0
55,109011.0,Salaried,Bachelors,3659.0,2.97,36,676.0,3,No,Own,0
66,19035.0,Salaried,Bachelors,9457.0,4.4,60,657.0,5,No,Own,1
47,29851.0,Self-Employed,Bachelors,24468.0,5.7,60,569.0,5,No,Own,0
70,17855.0,Unemployed,Bachelors,4662.0,11.1,60,624.0,7,No,Own,0
24,54314.0,Salaried,Bachelors,14034.0,8.97,60,674.0,4,No,Mortgage,0
22,53717.0,Salaried,HS,8625.0,6.99,24,702.0,3,No,Own,0
65,27689.0,Self-Employed,PhD,14597.0,14.61,72,714.0,3,No,Own,1
33,41139.0,Salaried,HS,10818.0,8.83,60,701.0,2,Yes,Own,0
48,28448.0,Self-Employed,Bachelors,7258.0,10.4,60,646.0,5,No,Mortgage,0
66,47967.0,Unemployed,Masters,2845.0,13.12,60,734.0,4,No,Rent,0
34,39074.0,Salaried,Bachelors,9839.0,9.89,60,716.0,5,No,Rent,0
49,42555.0,Salaried,Masters,44419.0,13.42,24,820.0,3,Yes,Own,1
37,26879.0,Unemployed,HS,5558.0,4.28,48,745.0,5,No,Rent,0
62,85771.0,Salaried,Bachelors,5280.0,5.180000000000001,60,645.0,6,No,Rent,0
67,58346.0,Salaried,Masters,6146.0,8.4,48,778.0,1,No,Rent,0
67,18353.0,Salaried,HS,10476.0,8.56,48,822.0,4,Yes,Rent,0
65,45059.0,Self-Employed,HS,3855.0,9.77,48,714.0,4,No,Own,0
51,34472.0,Self-Employed,HS,5270.0,11.5,60,708.0,4,No,Rent,0
21,36593.0,Salaried,Bachelors,7584.0,18.33,60,620.0,4,No,Rent,1
37,24953.0,Salaried,Masters,4256.0,15.83,48,652.0,4,No,Own,0
29,69979.0,Self-Employed,HS,8817.0,10.53,48,735.0,3,No,Mortgage,0
53,58056.0,Salaried,Bachelors,6286.0,10.0,36,560.0,8,No,Mortgage,0
42,107485.0,Salaried,Masters,4202.0,12.28,48,733.0,4,Yes,Rent,0
61,65827.0,Salaried,Masters,6186.0,11.22,48,728.0,5,Yes,Rent,0
46,26076.0,Self-Employed,HS,15944.0,10.15,48,737.0,4,No,Mortgage,0
43,75800.0,Salaried,HS,7226.0,7.76,60,699.0,9,Yes,Own,0
35,43934.0,Salaried,Bachelors,10940.0,10.36,36,710.0,5,No,Own,0
24,56565.0,Salaried,Bachelors,10708.0,11.36,72,730.0,6,Yes,Own,0
47,68739.0,Self-Employed,HS,24514.0,3.25,60,759.0,6,No,Own,0
71,29695.0,Salaried,Masters,5399.0,6.12,48,691.0,5,No,Mortgage,0
28,26124.0,Salaried,PhD,5475.0,5.430000000000001,48,764.0,7,No,Rent,0
25,35834.0,Salaried,HS,3396.0,11.75,48,581.0,5,No,Own,0
25,28253.0,Salaried,Bachelors,3805.0,5.340000000000001,48,707.0,3,No,Rent,0
73,23542.0,Salaried,HS,7457.0,7.76,72,706.0,2,Yes,Own,0
22,29241.0,Unemployed,Masters,10333.0,9.71,60,804.0,7,No,Rent,0
46,44166.0,Salaried,HS,28781.0,10.3,48,675.0,5,No,Rent,0
42,56462.0,Salaried,Bachelors,12129.0,5.380000000000001,48,739.0,3,No,Own,0
43,29079.0,Salaried,HS,10777.0,11.49,48,672.0,5,No,Rent,0
39,26366.0,Salaried,HS,4017.0,12.23,36,709.0,5,No,Own,0
55,39658.0,Self-Employed,Masters,14497.0,16.94,36,632.0,6,No,Rent,1
54,36231.0,Salaried,HS,1381.0,9.42,48,625.0,3,No,Mortgage,0
35,35542.0,Salaried,Bachelors,6149.0,11.64,24,850.0,3,No,Rent,0
65,34837.0,Salaried,Masters,21305.0,7.340000000000001,60,767.0,4,No,Mortgage,0
29,64795.0,Salaried,Bachelors,9962.0,6.130000000000001,36,601.0,6,No,Mortgage,0
35,56221.0,Salaried,Masters,16669.0,12.17,48,735.0,8,No,Rent,0
53,63016.0,Salaried,PhD,2752.0,13.05,60,769.0,3,No,Rent,0
71,78888.0,Salaried,Bachelors,23730.0,8.19,60,580.0,3,No,Own,1
41,96120.0,Salaried,Bachelors,5462.0,11.96,60,675.0,3,No,Rent,0
24,72479.0,Self-Employed,Bachelors,1055.0,8.1,48,607.0,5,Yes,Own,0
33,30321.0,Salaried,HS,9197.0,9.59,24,598.0,5,No,Rent,0
40,20909.0,Salaried,Bachelors,5479.0,7.07,48,695.0,5,Yes,Own,0
62,14552.0,Salaried,PhD,10662.0,10.78,48,609.0,6,No,Own,0
53,25310.0,Salaried,Bachelors,6215.0,5.8500000000000005,24,638.0,2,No,Own,0
48,55858.0,Self-Employed,HS,7821.0,14.32,36,786.0,2,No,Rent,0
71,13769.0,Salaried,Bachelors,6122.0,9.35,72,685.0,7,No,Rent,1
74,35506.0,Self-Employed,Masters,3569.0,11.09,36,724.0,4,No,Rent,0
61,15431.0,Salaried,PhD,9948.0,7.76,24,651.0,5,No,Mortgage,0
35,74149.0,Self-Employed,PhD,18048.0,8.75,48,594.0,6,No,Mortgage,0
41,21977.0,Salaried,Masters,5512.0,3.34,60,806.0,3,No,Own,0
56,85080.0,Self-Employed,Masters,5410.0,7.550000000000001,72,695.0,2,No,Rent,0
31,59384.0,Unemployed,Bachelors,9602.0,8.76,48,620.0,3,No,Rent,1
63,20699.0,Self-Employed,HS,8482.0,11.93,48,608.0,5,No,Rent,1
48,35673.0,Salaried,Bachelors,1789.0,7.77,36,715.0,7,Yes,Mortgage,0
65,68963.0,Salaried,Bachelors,2312.0,7.960000000000001,48,634.0,5,No,Rent,0
37,19424.0,Salaried,Masters,29380.0,12.32,72,743.0,2,Yes,Rent,1
53,31251.0,Unemployed,HS,13751.0,11.94,48,677.0,4,No,Mortgage,0
31,15466.0,Self-Employed,HS,7161.0,6.28,60,850.0,3,No,Mortgage,0
24,16104.0,Salaried,Masters,13193.0,7.4,24,768.0,2,No,Rent,0
61,23771.0,Salaried,Bachelors,4785.0,11.03,48,698.0,2,No,Rent,0
33,76924.0,Salaried,Bachelors,6268.0,11.41,36,627.0,3,No,Rent,0
73,46812.0,Self-Employed,HS,10646.0,7.470000000000001,48,686.0,3,No,Mortgage,0
34,57021.0,Salaried,PhD,6405.0,9.83,72,683.0,6,No,Rent,0
53,45879.0,Salaried,Bachelors,6379.0,10.67,36,691.0,5,No,Rent,0
63,37212.0,Salaried,Masters,19540.0,7.300000000000001,36,689.0,3,No,Rent,0
24,11552.0,Salaried,Bachelors,5124.0,11.04,48,646.0,4,Yes,Mortgage,0
29,40652.0,Salaried,Masters,2136.0,13.42,60,669.0,3,No,Own,0
73,45848.0,Self-Employed,PhD,10489.0,15.93,60,632.0,8,No,Own,1
69,43083.0,Salaried,HS,5593.0,8.13,48,683.0,5,No,Own,0
34,53233.0,Salaried,Bachelors,4394.0,15.16,36,688.0,9,No,Mortgage,0
44,23022.0,Salaried,Bachelors,4600.0,3.9,48,689.0,5,No,Own,0
60,42293.0,Salaried,HS,2996.0,9.78,60,755.0,5,No,Rent,0
50,28361.0,Salaried,HS,4651.0,6.91,60,659.0,2,No,Own,0
42,53794.0,Salaried,Bachelors,5454.0,4.78,36,767.0,6,No,Own,0
45,31311.0,Self-Employed,Bachelors,9638.0,8.620000000000001,24,697.0,2,Yes,Mortgage,0
58,70152.0,Salaried,Bachelors,9402.0,10.13,72,757.0,5,No,Own,0
72,10150.0,Salaried,Masters,9714.0,6.49,48,668.0,6,No,Mortgage,0
39,56856.0,Salaried,Bachelors,6642.0,11.8,72,645.0,5,No,Own,0
30,73623.0,Salaried,Bachelors,8861.0,10.26,48,657.0,6,No,Rent,1
42,72016.0,Salaried,Bachelors,14514.0,7.19,48,669.0,4,No,Mortgage,0
26,21901.0,Self-Employed,Bachelors,6190.0,7.43,72,725.0,8,No,Rent,0
46,45113.0,Unemployed,HS,9817.0,10.0,48,600.0,3,No,Mortgage,1
73,39401.0,Salaried,HS,5575.0,10.63,60,648.0,1,No,Mortgage,0
67,69739.0,Salaried,HS,2576.0,8.75,36,696.0,3,No,Mortgage,0
32,83186.0,Self-Employed,HS,4695.0,4.99,60,681.0,2,No,Own,0
59,55866.0,Salaried,Bachelors,11568.0,9.43,24,751.0,2,No,Mortgage,0
39,32391.0,Salaried,Masters,12181.0,7.56,48,614.0,5,Yes,Rent,0
63,49663.0,Salaried,Bachelors,6033.0,6.760000000000001,36,579.0,3,No,Rent,0
23,55531.0,Salaried,HS,11490.0,12.05,72,567.0,2,No,Mortgage,0
48,27966.0,Salaried,HS,8249.0,8.33,72,656.0,2,No,Rent,0
23,32438.0,Salaried,Masters,6484.0,7.130000000000001,48,701.0,4,Yes,Own,0
44,28299.0,Salaried,Masters,10226.0,4.36,60,622.0,3,Yes,Rent,0
68,24559.0,Salaried,Bachelors,7789.0,10.42,48,760.0,3,No,Rent,0
62,27914.0,Salaried,HS,21230.0,11.85,24,605.0,7,No,Own,1
54,47856.0,Self-Employed,HS,3099.0,10.21,60,609.0,2,No,Mortgage,0
44,38659.0,Salaried,Masters,12887.0,5.08,24,771.0,5,No,Rent,0
22,115319.0,Salaried,Bachelors,2690.0,9.54,60,626.0,8,No,Rent,0
37,66430.0,Salaried,Masters,23409.0,8.13,48,560.0,4,No,Own,0
70,25772.0,Salaried,Masters,17928.0,6.37,24,568.0,6,No,Rent,0
29,48295.0,Salaried,Masters,25649.0,6.41,36,662.0,3,No,Own,0
48,32104.0,Self-Employed,Bachelors,16042.0,8.65,24,809.0,6,No,Rent,0
58,30418.0,Salaried,Bachelors,34394.0,7.46,60,551.0,4,No,Own,1
23,25260.0,Salaried,Bachelors,19274.0,8.05,60,752.0,2,No,Own,0
31,39802.0,Salaried,Bachelors,6098.0,13.71,36,577.0,7,No,Own,0
39,7733.0,Salaried,PhD,13461.0,7.9,48,564.0,4,No,Own,1
56,35126.0,Salaried,HS,2283.0,11.65,48,745.0,6,No,Own,0
34,87974.0,Salaried,HS,4231.0,9.79,48,702.0,6,Yes,Mortgage,0
62,46382.0,Self-Employed,Bachelors,2012.0,15.69,48,664.0,9,No,Rent,0
41,44182.0,Salaried,HS,13040.0,8.44,60,716.0,6,No,Own,0
53,58799.0,Salaried,Masters,3969.0,6.890000000000001,48,784.0,9,No,Own,0
33,40010.0,Salaried,Masters,6778.0,7.32,60,646.0,4,No,Rent,0
65,86470.0,Salaried,Bachelors,18688.0,8.780000000000001,24,638.0,5,No,Own,0
54,71560.0,Salaried,Masters,9565.0,4.98,48,524.0,6,Yes,Rent,0
71,46232.0,Salaried,Bachelors,27500.0,9.9,24,669.0,8,No,Rent,0
74,36663.0,Salaried,Bachelors,7811.0,9.32,36,601.0,4,No,Own,1
54,30294.0,Salaried,Masters,12276.0,7.67,36,766.0,3,No,Rent,0
56,27321.0,Salaried,Masters,7974.0,11.11,60,670.0,8,No,Rent,0
47,129069.0,Salaried,Bachelors,4478.0,12.09,60,733.0,5,No,Rent,0
40,32941.0,Salaried,Masters,8130.0,9.4,24,657.0,6,No,Own,0
35,34320.0,Self-Employed,HS,7936.0,8.620000000000001,48,664.0,6,No,Rent,0
33,21560.0,Self-Employed,Bachelors,5181.0,1.9,36,721.0,2,No,Own,0
68,58009.0,Salaried,HS,11376.0,9.14,48,540.0,4,No,Own,1
34,31077.0,Self-Employed,Bachelors,7747.0,12.51,48,748.0,8,Yes,Mortgage,0
71,71605.0,Self-Employed,HS,6043.0,5.53,72,756.0,4,No,Rent,0
65,22521.0,Salaried,Masters,10837.0,8.48,60,683.0,6,No,Own,1
38,27109.0,Self-Employed,Bachelors,4662.0,5.61,24,675.0,5,No,Rent,0
21,54149.0,Salaried,PhD,12143.0,11.75,36,682.0,0,No,Rent,0
26,139112.0,Unemployed,Bachelors,18976.0,6.890000000000001,24,810.0,5,Yes,Rent,0
73,39453.0,Unemployed,Masters,10146.0,11.76,24,601.0,13,No,Mortgage,1
38,63444.0,Salaried,HS,22585.0,11.81,36,638.0,4,No,Own,0
64,25386.0,Self-Employed,Masters,4103.0,15.38,36,782.0,5,No,Own,0
43,31661.0,Salaried,HS,7168.0,8.360000000000001,48,574.0,2,No,Mortgage,0
23,34390.0,Self-Employed,Masters,9269.0,6.96,24,708.0,2,No,Mortgage,0
37,32827.0,Salaried,Masters,11985.0,7.010000000000001,60,719.0,5,No,Own,0
29,70949.0,Self-Employed,Bachelors,9845.0,6.050000000000001,60,534.0,3,No,Rent,0
69,44511.0,Unemployed,Masters,12524.0,11.72,60,697.0,10,No,Rent,0
53,60110.0,Salaried,Masters,13521.0,10.31,36,532.0,5,No,Own,1
46,19503.0,Salaried,HS,8718.0,7.82,24,588.0,3,No,Mortgage,0
35,39009.0,Salaried,Bachelors,2530.0,8.73,24,683.0,3,No,Own,0
56,74345.0,Salaried,HS,15429.0,6.760000000000001,60,655.0,3,No,Own,0
45,43373.0,Salaried,Bachelors,12457.0,10.04,48,596.0,10,No,Own,0
49,65702.0,Salaried,Bachelors,1453.0,9.88,36,630.0,5,No,Rent,0
61,27249.0,Self-Employed,Masters,16039.0,7.27,60,730.0,4,No,Own,0
35,98292.0,Salaried,HS,8531.0,13.01,48,578.0,3,No,Own,0
53,77137.0,Salaried,HS,6162.0,8.65,36,707.0,2,No,Own,0
50,145414.0,Salaried,Masters,16116.0,6.37,48,741.0,3,No,Own,0
74,58012.0,Salaried,HS,10749.0,6.19,36,625.0,13,Yes,Rent,0
63,23442.0,Salaried,HS,5963.0,5.720000000000001,36,636.0,3,Yes,Own,0
32,89864.0,Self-Employed,Bachelors,9328.0,7.66,48,708.0,7,Yes,Mortgage,0
31,36504.0,Salaried,Masters,4475.0,4.57,24,699.0,6,No,Rent,0
36,21771.0,Salaried,Bachelors,9873.0,10.75,60,589.0,10,No,Own,1
61,65805.0,Self-Employed,Masters,12027.0,9.01,72,627.0,5,No,Rent,0
43,21123.0,Salaried,Masters,3369.0,10.85,24,611.0,6,No,Own,0
44,45911.0,Salaried,Bachelors,21561.0,6.970000000000001,24,687.0,3,No,Rent,0
50,28291.0,Salaried,Bachelors,5133.0,10.04,60,603.0,5,No,Mortgage,0
23,21545.0,Salaried,Bachelors,7239.0,15.81,36,597.0,2,Yes,Own,1
40,30352.0,Self-Employed,Bachelors,17707.0,5.53,48,580.0,9,No,Own,0
63,27564.0,Salaried,Masters,15969.0,12.39,36,718.0,4,Yes,Rent,1
26,28778.0,Unemployed,Bachelors,9960.0,5.090000000000001,60,758.0,4,No,Mortgage,0
71,76597.0,Unemployed,Bachelors,11210.0,9.3,48,650.0,4,No,Mortgage,0
52,33852.0,Self-Employed,Masters,20490.0,8.219999999999999,48,609.0,6,No,Mortgage,1
29,60208.0,Salaried,Masters,13034.0,9.89,48,635.0,7,No,Own,0
48,23793.0,Self-Employed,Bachelors,29790.0,10.62,48,639.0,4,No,Rent,1
59,55627.0,Salaried,HS,5177.0,13.74,72,580.0,8,No,Mortgage,0
72,59362.0,Self-Employed,Bachelors,2185.0,8.26,48,700.0,1,No,Rent,0
30,34632.0,Unemployed,Bachelors,18368.0,8.700000000000001,48,717.0,5,No,Own,0
40,53509.0,Unemployed,Masters,10467.0,11.94,48,633.0,6,No,Own,1
57,45055.0,Self-Employed,Bachelors,9378.0,7.74,48,722.0,4,No,Own,0
59,37320.0,Salaried,Bachelors,28142.0,9.09,24,558.0,3,No,Own,1
52,86726.0,Salaried,Bachelors,12062.0,10.0,48,741.0,6,No,Mortgage,0
69,16656.0,Self-Employed,Bachelors,20893.0,14.91,60,675.0,7,Yes,Own,1
39,35255.0,Salaried,HS,17640.0,5.0,48,695.0,6,No,Own,0
42,40466.0,Salaried,HS,21715.0,11.45,72,433.0,4,No,Rent,1
61,34398.0,Salaried,HS,7070.0,10.49,36,649.0,4,No,Own,0
47,22442.0,Salaried,Bachelors,16768.0,12.44,60,649.0,5,No,Own,1
69,93075.0,Salaried,Bachelors,2332.0,14.5,48,647.0,4,No,Own,0
71,13217.0,Salaried,Bachelors,11795.0,7.93,48,726.0,6,No,Mortgage,0
22,16344.0,Salaried,Masters,15859.0,9.93,60,706.0,4,No,Own,1
45,55653.0,Salaried,HS,2682.0,2.7,24,779.0,1,No,Mortgage,0
46,21055.0,Salaried,Masters,3064.0,11.01,36,629.0,3,No,Own,0
52,25255.0,Salaried,HS,4143.0,9.06,60,652.0,2,No,Rent,0
46,18055.0,Self-Employed,Bachelors,19202.0,5.21,48,814.0,6,No,Mortgage,0
30,40906.0,Self-Employed,Bachelors,11364.0,12.49,24,622.0,7,No,Own,0
27,37413.0,Salaried,Bachelors,3589.0,12.22,72,707.0,3,No,Mortgage,0
64,34420.0,Self-Employed,Bachelors,16804.0,5.83,36,586.0,3,No,Rent,0
41,27584.0,Self-Employed,HS,5076.0,6.17,60,721.0,2,No,Rent,0
69,19955.0,Unemployed,HS,7247.0,7.48,24,626.0,7,No,Mortgage,0
38,31823.0,Salaried,Bachelors,41598.0,8.67,36,695.0,5,No,Rent,1
22,155370.0,Salaried,HS,16544.0,4.71,36,736.0,6,No,Own,0
51,37404.0,Salaried,Bachelors,7014.0,10.35,60,706.0,3,No,Own,0
28,39622.0,Salaried,HS,5764.0,5.58,36,648.0,4,No,Mortgage,0
57,17425.0,Salaried,Bachelors,22923.0,13.97,36,639.0,4,No,Own,1
66,17360.0,Salaried,HS,12883.0,17.16,60,661.0,3,No,Own,1
63,139057.0,Salaried,Masters,20499.0,10.7,60,634.0,4,No,Rent,0
60,43101.0,Self-Employed,HS,6921.0,12.38,36,687.0,8,No,Rent,0
40,24276.0,Salaried,Bachelors,5540.0,13.91,36,565.0,5,No,Rent,1
65,59762.0,Salaried,Bachelors,9458.0,3.96,36,657.0,4,No,Own,0
68,75016.0,Salaried,Bachelors,17722.0,16.169999999999998,36,804.0,4,No,Mortgage,0
52,59496.0,Salaried,Bachelors,12116.0,13.1,36,640.0,4,Yes,Rent,0
45,65781.0,Salaried,HS,8017.0,8.360000000000001,48,740.0,5,Yes,Own,0
33,22970.0,Salaried,HS,3597.0,8.08,36,784.0,4,Yes,Rent,0
34,24343.0,Salaried,HS,8046.0,3.24,36,723.0,5,No,Own,0
22,30370.0,Salaried,PhD,2545.0,6.880000000000001,36,638.0,4,No,Rent,0
54,66421.0,Self-Employed,Bachelors,4565.0,7.550000000000001,60,698.0,3,Yes,Own,0
56,47649.0,Salaried,Bachelors,12431.0,3.62,72,688.0,4,No,Rent,0
34,44363.0,Self-Employed,Bachelors,12256.0,11.92,36,671.0,5,Yes,Rent,0
64,49132.0,Salaried,HS,10125.0,7.66,24,783.0,2,No,Mortgage,0
59,44063.0,Self-Employed,Bachelors,17039.0,9.26,36,801.0,4,Yes,Rent,0
39,49286.0,Self-Employed,Masters,1647.0,10.76,60,606.0,5,Yes,Own,0
70,77485.0,Unemployed,Masters,14879.0,7.4,48,660.0,8,No,Rent,1
63,48567.0,Salaried,Masters,1914.0,9.64,48,730.0,4,No,Mortgage,0
23,56284.0,Self-Employed,Bachelors,6940.0,8.24,48,670.0,4,No,Own,0
57,38212.0,Salaried,HS,10527.0,10.27,24,596.0,6,No,Mortgage,0
28,16647.0,Salaried,Masters,21047.0,15.34,48,615.0,3,No,Own,1
68,73412.0,Salaried,Masters,6886.0,5.15,36,683.0,5,No,Mortgage,0
23,31568.0,Salaried,HS,9420.0,13.66,24,624.0,5,No,Own,0
37,35108.0,Salaried,Masters,5118.0,5.510000000000001,60,644.0,4,No,Rent,0
56,17466.0,Self-Employed,Bachelors,7948.0,7.010000000000001,60,614.0,3,No,Rent,0
54,51713.0,Salaried,PhD,6708.0,3.49,36,655.0,4,No,Mortgage,0
46,51453.0,Salaried,Bachelors,11615.0,8.51,48,657.0,4,No,Own,0
64,15003.0,Salaried,HS,7955.0,6.550000000000001,24,686.0,4,No,Rent,0
35,35429.0,Salaried,Bachelors,18512.0,11.08,48,703.0,6,No,Rent,1
55,60058.0,Salaried,Bachelors,6932.0,6.090000000000001,24,649.0,4,No,Rent,0
69,20500.0,Salaried,Bachelors,6081.0,10.53,60,716.0,5,No,Rent,0
39,78232.0,Salaried,Bachelors,7237.0,10.38,36,633.0,3,No,Rent,0
54,32328.0,Salaried,HS,14326.0,6.83,36,704.0,5,No,Rent,0
32,54264.0,Salaried,HS,28620.0,10.18,36,690.0,6,No,Rent,0
34,31570.0,Salaried,Masters,11262.0,15.26,60,694.0,6,No,Own,0
59,37856.0,Salaried,Bachelors,2057.0,6.5,48,738.0,5,No,Rent,0
26,59485.0,Salaried,Bachelors,8739.0,13.83,60,657.0,2,No,Mortgage,0
21,20327.0,Self-Employed,HS,4534.0,9.04,36,684.0,6,No,Rent,0
28,44894.0,Self-Employed,HS,3249.0,15.410000000000002,72,764.0,4,Yes,Mortgage,0
55,55569.0,Salaried,PhD,34543.0,8.43,36,699.0,5,Yes,Own,0
69,52114.0,Salaried,Bachelors,4256.0,9.21,48,691.0,4,No,Mortgage,0
21,62759.0,Salaried,Masters,10092.0,10.62,36,640.0,6,No,Own,0
70,28914.0,Salaried,Masters,5674.0,10.47,72,710.0,6,No,Own,0
68,30847.0,Salaried,Bachelors,9047.0,13.1,60,659.0,12,No,Rent,0
39,36479.0,Self-Employed,PhD,10940.0,12.33,72,699.0,4,No,Rent,0
34,55855.0,Salaried,HS,14938.0,10.84,36,609.0,5,No,Rent,0
37,14243.0,Salaried,PhD,20894.0,13.08,48,641.0,4,No,Mortgage,1
24,41113.0,Self-Employed,PhD,20532.0,8.870000000000001,60,672.0,4,No,Mortgage,0
42,70225.0,Self-Employed,Bachelors,7687.0,9.08,24,623.0,2,No,Own,0
25,82490.0,Salaried,HS,19089.0,14.08,72,718.0,6,No,Own,0
34,69901.0,Self-Employed,Bachelors,8118.0,10.48,48,713.0,1,No,Rent,0
61,64408.0,Self-Employed,Bachelors,7595.0,8.35,36,598.0,8,No,Own,1
58,34790.0,Salaried,Masters,5298.0,8.08,60,690.0,7,Yes,Own,0
21,37577.0,Salaried,Bachelors,13035.0,9.26,60,621.0,8,No,Rent,0
45,114320.0,Salaried,HS,7433.0,4.260000000000001,36,733.0,4,No,Own,0
35,35021.0,Salaried,Bachelors,9610.0,5.47,36,608.0,4,No,Rent,1
58,56446.0,Unemployed,Bachelors,7009.0,7.710000000000001,48,752.0,7,No,Rent,0
30,41870.0,Self-Employed,Bachelors,7727.0,8.6,36,652.0,6,No,Rent,0
57,57428.0,Self-Employed,PhD,6253.0,8.040000000000001,48,732.0,6,No,Rent,0
71,29759.0,Salaried,Masters,13365.0,10.37,48,640.0,4,No,Rent,1
71,51336.0,Salaried,Masters,9295.0,8.16,36,673.0,2,No,Own,1
27,24861.0,Salaried,Bachelors,16521.0,9.67,48,602.0,3,No,Rent,0
36,44284.0,Unemployed,Bachelors,19797.0,8.64,36,685.0,6,No,Rent,0
25,73238.0,Salaried,HS,17189.0,6.75,48,701.0,1,No,Mortgage,0
70,63157.0,Salaried,Bachelors,13159.0,6.800000000000001,48,608.0,5,No,Own,0
46,45598.0,Salaried,HS,8102.0,8.84,36,769.0,5,No,Own,0
27,106452.0,Self-Employed,Masters,6140.0,9.52,48,676.0,2,No,Mortgage,0
74,30457.0,Salaried,Masters,7255.0,10.18,72,781.0,4,No,Mortgage,0
63,97781.0,Salaried,HS,9105.0,9.11,60,629.0,3,No,Mortgage,0
64,35940.0,Salaried,HS,9741.0,9.41,60,707.0,7,Yes,Own,0
23,51525.0,Salaried,Bachelors,8298.0,11.71,72,717.0,9,No,Rent,0
54,34621.0,Salaried,Bachelors,13205.0,13.83,60,724.0,1,No,Mortgage,0
27,27118.0,Salaried,HS,3391.0,9.79,48,674.0,7,No,Rent,0
47,47625.0,Salaried,PhD,8945.0,8.32,48,714.0,8,No,Mortgage,0
42,16540.0,Salaried,HS,6749.0,14.55,36,563.0,1,No,Mortgage,0
47,47549.0,Salaried,HS,4431.0,9.9,36,661.0,8,No,Own,0
23,54657.0,Salaried,Bachelors,11066.0,5.11,60,624.0,4,No,Own,0
22,75514.0,Unemployed,HS,32007.0,9.3,72,697.0,3,No,Rent,0
59,87956.0,Salaried,HS,7839.0,9.47,36,613.0,5,No,Mortgage,1
46,40103.0,Self-Employed,HS,15871.0,8.48,48,660.0,2,No,Mortgage,0
50,43937.0,Salaried,Bachelors,13561.0,5.6000000000000005,72,725.0,6,No,Rent,0
49,15586.0,Salaried,Masters,14263.0,7.49,48,471.0,2,Yes,Own,1
40,44347.0,Unemployed,Masters,11897.0,5.550000000000001,24,778.0,4,No,Mortgage,0
56,43173.0,Salaried,Bachelors,5100.0,5.0600000000000005,72,542.0,5,No,Own,0
74,24201.0,Salaried,Masters,5225.0,1.9,48,680.0,5,No,Own,0
57,59109.0,Salaried,Bachelors,2692.0,10.17,36,664.0,6,No,Mortgage,0
22,28759.0,Salaried,Bachelors,31417.0,9.86,60,738.0,4,No,Own,1
61,27633.0,Self-Employed,Masters,1767.0,6.49,24,596.0,1,No,Own,0
45,16726.0,Self-Employed,Bachelors,18968.0,3.89,48,798.0,6,No,Own,0
60,36562.0,Self-Employed,Bachelors,7994.0,13.4,48,656.0,3,No,Own,0
74,47543.0,Salaried,Bachelors,4028.0,8.290000000000001,60,679.0,5,Yes,Mortgage,0
41,47884.0,Salaried,Bachelors,3063.0,8.3,72,670.0,5,Yes,Rent,0
39,25132.0,Self-Employed,Bachelors,2559.0,7.12,24,741.0,5,No,Rent,0
44,30526.0,Salaried,HS,20720.0,7.85,48,700.0,3,No,Own,0
